                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                0.37816,                0.25281,                0.83495,                0.98194,                0.97549,                0.98968,                0.94431,                0.35827,                0.24983,                0.80665,                0.00571,                0.00571,                0.00571
                    133,                0.38334,                0.25081,                0.83365,                0.98099,                0.97526,                0.98933,                0.94177,                 0.3633,                0.25088,                0.80819,               0.005677,               0.005677,               0.005677
                    134,                 0.3812,                0.25327,                 0.8352,                 0.9701,                0.98719,                0.99069,                0.94394,                0.36651,                0.25377,                0.81133,               0.005644,               0.005644,               0.005644
                    135,                0.37844,                0.25118,                0.84041,                 0.9714,                0.98421,                0.99138,                0.94381,                0.36114,                0.24639,                0.80964,               0.005611,               0.005611,               0.005611
                    136,                0.38504,                0.25363,                0.83787,                0.98027,                0.97526,                0.99123,                0.94609,                0.36221,                0.24693,                0.80843,               0.005578,               0.005578,               0.005578
                    137,                0.37476,                0.24788,                0.83773,                0.97148,                0.98123,                0.99147,                0.94256,                0.36425,                0.24794,                0.81059,               0.005545,               0.005545,               0.005545
                    138,                0.37787,                0.24977,                0.83961,                 0.9787,                0.97899,                0.99085,                0.94388,                0.35741,                0.24261,                0.80894,               0.005512,               0.005512,               0.005512
                    139,                0.38065,                0.25612,                0.83715,                0.97972,                0.98077,                0.99095,                0.94372,                0.35995,                0.24688,                0.81004,               0.005479,               0.005479,               0.005479
                    140,                0.36747,                0.24359,                0.83872,                0.97663,                0.98346,                0.98992,                0.94185,                0.35828,                0.24007,                0.80949,               0.005446,               0.005446,               0.005446
                    141,                0.37111,                0.24529,                0.83194,                0.97031,                0.98421,                0.99208,                0.94871,                0.35887,                0.24379,                0.80972,               0.005413,               0.005413,               0.005413
                    142,                0.37095,                 0.2449,                0.83856,                0.98118,                0.97824,                 0.9909,                0.94344,                0.35674,                0.24174,                0.80926,                0.00538,                0.00538,                0.00538
                    143,                0.36612,                0.24266,                 0.8322,                0.97223,                0.98478,                0.99042,                0.94632,                0.35546,                0.24161,                0.80826,               0.005347,               0.005347,               0.005347
